大陆全网,#genre#
CINEMAX,mitv://198.255.74.57:12396/5e502066000416113d3296180d0ae225.ts
探索頻道高清,mitv://198.255.74.57:12396/5e502066000338553d3295dfd719c2b1.ts
探索(台灣),mitv://198.255.74.57:12396/5e5020660001872e3d3295709b567b51.ts
DiscoveryHD,mitv://198.255.74.57:12396/5e50206600013e233d32955d22107029.ts
Discovery動力頻道HD,mitv://198.255.74.57:12396/5e5020630008a5db3d328b8b20e3013a.ts
Discovery科學頻道HD,mitv://198.255.74.57:12396/5e5020630007d4173d328b5569e28401.ts
DiscoveryEVEHD,mitv://198.255.74.57:12396/5e5020630006fd943d328b1ef0db2936.ts
國家地理HD,mitv://198.255.74.57:12396/5e502063000621963d328ae6b3104a59.ts
國家地理PeopleHD,mitv://198.255.74.57:12396/5e502063000543333d328aad4edbe099.ts
國家地理野生頻道HD,mitv://198.255.74.57:12396/5e502063000465923d328a746d4c01dd.ts
HistoryHD,mitv://198.255.74.57:12396/5e502063000393f63d328a3ef5272b2c.ts
History2HD,mitv://198.255.74.57:12396/5e5020630002a7a83d328a023d7420d6.ts
SkySportsMix,mitv://198.255.74.57:12396/5e5020630001cee43d3289caf9b39ce2.ts
SkySportsMainEvent,mitv://198.255.74.57:12396/5e5020630000f4f83d32899370fe40ab.ts
SkySportsAction,mitv://198.255.74.57:12396/5e502063000021f33d32895d677ba682.ts
SkySportsCricket,mitv://198.255.74.57:12396/5e502062000e93283d328927c8bed277.ts
SkySportsGolf,mitv://198.255.74.57:12396/5e502062000e4f5e3d3289168af74cfe.ts
動物星球,mitv://198.255.74.57:12396/5e50206000073b993d327f768043421f.ts
亞洲美食HD,mitv://198.255.74.57:12396/5e5020600006588a3d327f3c9f15d451.ts
OUTDOORHD,mitv://198.255.74.57:12396/5e502060000572353d327f01d3a3a092.ts
TRAVEL,mitv://198.255.74.57:12396/5e502060000499173d327ec9b89fb908.ts
Bloomberg,mitv://198.255.74.57:12396/5e5020600003bc6e3d327e918035ca7c.ts
CN卡通,mitv://198.255.74.57:12396/5e5020600002ee833d327e5c1e2a9504.ts
Disney迪士尼,mitv://198.255.74.57:12396/5e502060000219943d327e263e927bc0.ts
BabyTV,mitv://198.255.74.57:12396/5e502060000138c33d327dec743048d7.ts
BabyFirst,mitv://198.255.74.57:12396/5e502060000061f63d327db5c4cfabf2.ts
SETANTA,mitv://198.255.74.57:12396/5e50205f000ec5053d327d7c9e42fe83.ts
E!Entertainment,mitv://198.255.74.57:12396/5e50205f000dec2d3d327d4493851a9b.ts
Ci罪案偵緝HD,mitv://198.255.74.57:12396/5e50205f000d180c3d327d0e19e1ee23.ts
fashiontvHD,mitv://198.255.74.57:12396/5e50205f000ccdf43d327cfb25a1eb31.ts
WarnerBrosHD,mitv://198.255.74.57:12396/5e50205d000b7a5a3d3274d48072a26a.ts
NickJr,mitv://198.255.74.57:12396/5e50205d000a9ac93d32749b0e17f5ba.ts
MYKIDS,mitv://198.255.74.57:12396/5e50205d0009be5e3d32746398bac83d.ts
CatchPlayHD,mitv://198.255.74.57:12396/5e50205d0008e4233d32742bdbc7c64c.ts
NBAHD,mitv://198.255.74.57:12396/5e50205d000807593d3273f2cb6a83a7.ts
GOLF,mitv://198.255.74.57:12396/5e50205d000722bc3d3273b86725a562.ts
sundancechannel,mitv://198.255.74.57:12396/5e50205d00056b623d327347de7d8337.ts
MTVLIVEHD,mitv://198.255.74.57:12396/5e50205d000489b23d32730dcb5d8ab8.ts
BBCHD,mitv://198.255.74.57:12396/5e50205d0003a1623d3272d2954c45da.ts
BBCLifestyleHD,mitv://198.255.74.57:12396/5e50205d0002c5af3d32729a005fd26e.ts
BBCearthHD,mitv://198.255.74.57:12396/5e50205d0001e9d53d327261fee45820.ts
FRANCE24-English,mitv://198.255.74.57:12396/5e50205d00017afe3d3272459d492608.ts
tvNHD,mitv://198.255.74.57:12396/5e50205b00004ce83d326a28245c3875.ts
MTV,mitv://198.255.74.57:12396/5e50205a000ebcb83d3269f26f1a2952.ts
TV5,mitv://198.255.74.57:12396/5e50205a000de3cc3d3269ba947653c5.ts
AXN,mitv://198.255.74.57:12396/5e50205a000d08a03d3269822cde8583.ts
CNNHD,mitv://198.255.74.57:12396/5e50205a000c2c553d32694a1621c2de.ts
CNBC,mitv://198.255.74.57:12396/5e50205a000b57c63d326913b982a83f.ts
Boomerang,mitv://198.255.74.57:12396/5e50205a000a7e343d3268dcd755d8dc.ts
MezzoLiveHD,mitv://198.255.74.57:12396/5e50205a0009a1da3d3268a3824864d4.ts
LUXETV,mitv://198.255.74.57:12396/5e50205a0008c85e3d32686c84e8fb0a.ts
DW-TV,mitv://198.255.74.57:12396/5e50205a0007f1e03d326835bd9f1b55.ts
CCTV-1綜合HD,mitv://198.255.74.57:12396/5e50205a00071a0e3d3267fdc3310ef3.ts
CCTV-2財經,mitv://198.255.74.57:12396/5e50205a00063dca3d3267c5d6706a00.ts
CCTV-3綜藝HD,mitv://198.255.74.57:12396/5e50205a0005fb263d3267b4d3a06de2.ts
CCTV-4中文國際,mitv://198.255.74.57:12396/5e5020580004f47b3d325fa10149e0a5.ts
CCTV-5體育HD,mitv://198.255.74.57:12396/5e502058000421ab3d325f6be3307281.ts
CCTV-5+體育賽事HD,mitv://198.255.74.57:12396/5e502058000345803d325f32eadb873e.ts
CCTV-6HD,mitv://198.255.74.57:12396/5e50205800025a9c3d325ef66d126993.ts
CCTV-7軍事農業,mitv://198.255.74.57:12396/5e50205800017d6e3d325ebe1dbcaeab.ts
CCTV-8電視劇HD,mitv://198.255.74.57:12396/5e5020580000a92c3d325e87c4a25930.ts
CCTV-9HD,mitv://198.255.74.57:12396/5e502057000f0d7e3d325e4e9f8f688e.ts
CCTV-10HD,mitv://198.255.74.57:12396/5e502057000e34003d325e17ab47f2fa.ts
CCTV-11戲曲,mitv://198.255.74.57:12396/5e502057000d62483d325de1035b8ec8.ts
CCTV-12社會與法,mitv://198.255.74.57:12396/5e502057000c7ebd3d325da767a15bf2.ts
CCTV-13新聞,mitv://198.255.74.57:12396/5e502057000ba7763d325d7023ea8148.ts
CCTV-14少兒,mitv://198.255.74.57:12396/5e502057000ac4d73d325d3659abbe67.ts
CCTV-15音樂,mitv://198.255.74.57:12396/5e502057000a823f3d325d256c6bc48c.ts
CCTV懷舊劇場,mitv://198.255.74.57:12396/5e502055000318803d32536f72725c14.ts
寰宇新聞臺P7p,p6p://0198.02686.cc:16871/5d1a69ba0007750411bdf59a5aa4b66d.ts
翡翠臺P7p,p6p://0198.02686.cc:16871/5d1a69fb000eb19011bef55c89140144.ts
無綫新聞P7p,p6p://0198.02686.cc:16871/5d1a69dc000d64b611be7bef5757286e.ts
明珠臺P7p,p6p://0198.02686.cc:16871/5d1a69de0005348e11be81a666c79a56.ts
J2P7p,p6p://0198.02686.cc:16871/5d1a6990000c457811bd52c53e48f6b9.ts
TVB星河P7p,p6p://0198.02686.cc:16871/5d1a69940005adb211bd60b57a4af31b.ts
RTHK31P7p,p6p://0198.02686.cc:16871/5d495caf000f16ce956b79188dfc18de.ts
鳳凰資訊P7p,p6p://0198.02686.cc:16871/5d1a69d90003dbfb11be6dc698fb9973.ts
鳳凰衛視P7p,p6p://0198.02686.cc:16871/5d1a69d80007b1db11be6ad9e2339543.ts
鳳凰香港P7p,p6p://0198.02686.cc:16871/5d1a69d6000505cd11be625a06b24e50.ts
好消息1P7p,p6p://0198.02686.cc:16871/5d1a69b9000b139e11bdf29f39814479.ts
動物星球P7p,p6p://0198.02686.cc:16871/5d1a69da000a2acf11be734ba3f44eda.ts
卡通頻道P7p,p6p://0198.02686.cc:16871/5d1a69b3000e2d1e11bddbfa8c491af8.ts
東森幼幼P7p,p6p://0198.02686.cc:16871/5d416a580007131b7660d3322e8b0a5f.ts
三立臺灣P7p,p6p://0198.02686.cc:16871/5d1a69ae00025bef11bdc56ba098b443.ts
JET綜合P7p,p6p://0198.02686.cc:16871/5d1a69a7000abe1711bdac390219d138.ts
三立戲劇臺P7p,p6p://0198.02686.cc:16871/5d1a69f90000ad2611bee9f55d87748f.ts
三立綜合臺P7p,p6p://0198.02686.cc:16871/5d1a69fa0007d2f011beefb295d4d371.ts
壹電視新聞臺P7p,p6p://0198.02686.cc:16871/5d1a69b6000b8d0a11bde706a99c146a.ts
年代新聞_HDP7p,p6p://0198.02686.cc:16871/5d1a69bb000e0fd711bdfb32923ec02b.ts
東森新聞_HDP7p,p6p://0198.02686.cc:16871/5d1a69c2000a678211be159b7e5802a8.ts
中天新聞P7p,p6p://0198.02686.cc:16871/5d1a69b000057f8711bdce095e527c76.ts
民視新聞臺HDP7p,p6p://0198.02686.cc:16871/5d1a69c50008f95211be20f5ac2747e5.ts
東森財經新聞P7p,p6p://0198.02686.cc:16871/5d1a69c300063ae211be1871800a9ae8.ts
非凡新聞_HDP7p,p6p://0198.02686.cc:16871/5d1a69d500091c6b11be5f7e1276fa82.ts
衛視電影臺P7p,p6p://0198.02686.cc:16871/5d1a69d0000743f711be4b7d2b320c30.ts
東森電影P7p,p6p://0198.02686.cc:16871/5d1a69af0009735f11bdcb2402d2abda.ts
FOX_SPORTS_2P7p,p6p://0198.02686.cc:16871/5d1a69a30008cd8811bd9c1ad6dfa2ad.ts
Z頻道P7p,p6p://0198.02686.cc:16871/5d1a69ac000bbbd711bdc002921c2017.ts 
寰宇財經臺P7p,p6p://0198.02686.cc:16871/5d1a69bb00034ddd11bdf8710f58e2f3.ts
新視覺P7p,p6p://0198.02686.cc:16871/5d1a69dc0002242811be790dbf0a1a04.ts
fyiP7p,p6p://0198.02686.cc:16871/5d1a69a60004767211bda6b5be685208.ts
亞洲旅遊臺P7p,p6p://0198.02686.cc:16871/5d1a69b100010db711bdd0ce73edfa51.ts
Star_World_衛視閤家歡P7p,p6p://0198.02686.cc:16871/5d1a69aa0008eaab11bdb77907881e7a.ts
SMART頻道P7p,p6p://0198.02686.cc:16871/5d1a69a9000d171211bdb4a3d225e7dd.ts
靖天電影臺P7p,p6p://0198.02686.cc:16871/5d1a69d4000d791711be5cb4cbc75c73.ts
美食星球頻道P7p,p6p://0198.02686.cc:16871/5d1a69cf0001415211be460bf6630f93.ts
壹電視資訊綜合臺P7p,p6p://0198.02686.cc:16871/5d1a69b70007631411bde9dd9eaae997.ts
大愛二臺P7p,p6p://0198.02686.cc:16871/5d1a69b8000386b311bdecc8d9c8c96a.ts
EYE_TV戲劇臺P7p,p6p://0198.02686.cc:16871/5d1a69a2000ca28211bd992d29a29542.ts
鴻基影劇臺P7p,p6p://0198.02686.cc:16871/5d1a69d700008c5a11be651dc2bd3d52.ts
tvNP7p,p6p://0198.02686.cc:16871/5d1a69ac0001052011bdbd440481f777.ts
FXP7p,p6p://0198.02686.cc:16871/5d1a69a50009208511bda3ff8356848f.ts
Golf_Plus_(博斯高球二臺)P7p,p6p://0198.02686.cc:16871/5d1a69a6000ef72511bda96629eb9aa4.ts
歷史頻道P7p,p6p://0198.02686.cc:16871/5d1a69c40001cae711be1b366a85c718.ts
第一財經P7p,p6p://0198.02686.cc:16871/5d1a69df000139dd11be8489e1d7a141.ts
読売テレビP7p,p6p://0198.02686.cc:16871/5d414f6d00024d6a75f7ac02caeafefc.ts
NHK総合-大阪P7p,p6p://0198.02686.cc:16871/5d414f6c00077b3d75f7a96d657b07ca.ts
テレビ东京P7p,p6p://0198.02686.cc:16871/5d414f6b000b4fb575f7a680e13a94ee.ts
テレビ朝日P7p,p6p://0198.02686.cc:16871/5d414f6a000606ea75f7a13e185ff3ac.ts
TBSP7p,p6p://0198.02686.cc:16871/5d414f6b0000da6d75f7a3d306a9cc7f.ts
日テレP7p,p6p://0198.02686.cc:16871/5d414f69000b12b375f79ea00d680a47.ts
NHKEテレ东京P7p,p6p://0198.02686.cc:16871/5d414f68000e596775f79b8f963b1f60.ts
NHK総合-东京P7p,p6p://0198.02686.cc:16871/5d414f680002d76075f7989dcc8ec320.ts
J_SPORTS_1P7p,p6p://0198.02686.cc:16871/5d414f0c000c884875f633b8399ef99b.ts
J_SPORTS_2P7p,p6p://0198.02686.cc:16871/5d414f0d0008fadf75f636b74704d31b.ts
J_SPORTS_3P7p,p6p://0198.02686.cc:16871/5d414f0e00038bf575f6393b9482ee08.ts
J_SPORTS_4P7p,p6p://0198.02686.cc:16871/5d414f0e000d818675f63bc8452f12fd.ts
BS日本映画専门chP7p,p6p://0198.02686.cc:16871/5d414f66000120c375f7905ddc89411f.ts
ディズニーチャンネルHDP7p,p6p://0198.02686.cc:16871/5d414f670007f99c75f79605c29ad2f3.ts
BSアニマックスP7p,p6p://0198.02686.cc:16871/5d414f0c0000e2af75f630bd8ab9817b.ts
グリーンチャネルP7p,p6p://0198.02686.cc:16871/5d414f0b000643ec75f62e35ff1bc7ce.ts
ミュージックジャパンP7p,p6p://0198.02686.cc:16871/5d414f0a000b927475f62ba9129d404b.ts
ゴルフネットHDP7p,p6p://0198.02686.cc:16871/5d414f08000a629e75f6238b753dc166.ts
时代剧専门chHDP7p,p6p://0198.02686.cc:16871/5d414f090005219175f6261b9435013a.ts
ホームドラマCHP7p,p6p://0198.02686.cc:16871/5d414f0a00018ac375f62918a4b93718.ts
スカイAP7p,p6p://0198.02686.cc:16871/5d414e7d0005202475f4033b0324db85.ts
日テレジータスP7p,p6p://0198.02686.cc:16871/5d414e7e0000d57575f406097529becf.ts
TOKYO　MXP7p,p6p://0198.02686.cc:16871/5d414e7c00096eb975f4006de34ca37e.ts
フジテレビP7p,p6p://0198.02686.cc:16871/5d414e7b000d387e75f3fd7d08f4d2ce.ts
放送大学P7p,p6p://0198.02686.cc:16871/5d414e7b00021a0c75f3faa5131927d5.ts
WOWOWライブP7p,p6p://0198.02686.cc:16871/5d414e790002c58e75f3f300c43c2dde.ts
BS-TBSP7p,p6p://0198.02686.cc:16871/5d4005830005460870eef2b474c1515d.ts
BSジャパンP7p,p6p://0198.02686.cc:16871/5d414e770002d7e275f3eb3517f85fa6.ts
WOWOWシネマP7p,p6p://0198.02686.cc:16871/5d414e7a0007bb9b75f3f82e740f7c22.ts
サンテレビP7p,p6p://0198.02686.cc:16871/5d400580000c583e70eee8cc921a4eb4.ts
NHKBS1P7p,p6p://0198.02686.cc:16871/5d40058100043b7170eeeaa0dd43366a.ts
BSフジP7p,p6p://0198.02686.cc:16871/5d414e77000e263075f3ee1a2ddf99a4.ts
WOWOWプライムP7p,p6p://0198.02686.cc:16871/5d414e7800088abf75f3f093649cd5e5.ts
BS朝日P7p,p6p://0198.02686.cc:16871/5d400582000d61d070eef0e0b97dc63c.ts
BS日テレP7p,p6p://0198.02686.cc:16871/5d4005820004c65270eeeeac9683f562.ts
NHKBSプレミアムP7p,p6p://0198.02686.cc:16871/5d400581000b66b570eeec7672a2ec07.ts
テレビ大阪P7p,p6p://0198.02686.cc:16871/5d4005800003b66470eee6965068cd2c.ts
ABC朝日放送P7p,p6p://0198.02686.cc:16871/5d40057f000bcd0b70eee4c0aa37319f.ts
関西テレビP7p,p6p://0198.02686.cc:16871/5d40057f0002f0b670eee27c7e0cae84.ts
MBS毎日放送P7p,p6p://0198.02686.cc:16871/5d40057e000b0ab570eee0a6c5bec41b.ts
EBS1P7p,p6p://0198.02686.cc:16871/5d3077b700047e14342d0da1799244a1.ts
KBS1P7p,p6p://0198.02686.cc:16871/5d307612000d2db03426a352d0657846.ts
KBS2P7p,p6p://0198.02686.cc:16871/5d30766c000ea07334280341c265680e.ts
MBCP7p,p6p://0198.02686.cc:16871/5d3077560004f7d8342b92d8bd2dfcc1.ts
OCNP7p,p6p://0198.02686.cc:16871/5d307a4b0008af27343720d4d33869ea.ts
SUPERACTIONP7p,p6p://0198.02686.cc:16871/5d442be10008767c8124d2b5017d23cb.ts
CTSP7p,p6p://0198.02686.cc:16871/5d3079eb0009d6223435aa1f74a34572.ts
MBNP7p,p6p://0198.02686.cc:16871/5d3079b00006e0cf3434c2e64202ee24.ts
JTBC_GOLFP7p,p6p://0198.02686.cc:16871/5d307925000619ae3432a3bb1d2dd533.ts
National_GeographicP7p,p6p://elive.wuyelive.com:16868/5b724e8d000889c91118581e3f87708b.ts
SBS_???P7p,p6p://0198.02686.cc:16871/5d3078ff00082ee834320fd3f4a81475.ts
OGNP7p,p6p://0198.02686.cc:16871/5d30789a000effc73430870a39e70c46.ts
MBCSPORTS+P7p,p6p://0198.02686.cc:16871/5d307912000d8af134325b6a14ba34f6.ts
SPOTVP7p,p6p://0198.02686.cc:16871/5d3077d50001b1d4342d821a12dc432d.ts
???P7p,p6p://0198.02686.cc:16871/5d3077990001c68b342c97bf6aa0a6d6.ts
MNETP7p,p6p://0198.02686.cc:16871/5d30776b00021ea7342be426a1b8411b.ts
CATCHONP7p,p6p://0198.02686.cc:16871/5d442b21000ccd7b8121e5d212760cd8.ts
CGVP7p,p6p://0198.02686.cc:16871/5d442ac30007d7f68120755df5af6656.ts
CHANNELAP7p,p6p://0198.02686.cc:16871/5d3079d6000f34b9343559771f05f96f.ts
TV??P7p,p6p://0198.02686.cc:16871/5d3079c30003ced734350c54c6299937.ts
YTNP7p,p6p://0198.02686.cc:16871/5d30799c000124803434734e97688b9b.ts
XTVNP7p,p6p://0198.02686.cc:16871/5d3079660009d8093433a298b413e9ab.ts
SBSGOLFP7p,p6p://0198.02686.cc:16871/5d3079360003b49c3432e58628e69e37.ts
KBSKBSNSPORTSP7p,p6p://0198.02686.cc:16871/5d3078ec000867673431c5aa50609ce0.ts
?????P7p,p6p://0198.02686.cc:16871/5d3078c90008aa7e34313d03af1fae73.ts
??TVP7p,p6p://0198.02686.cc:16871/5d3078870001abed3430396800e90045.ts
SPOTV+P7p,p6p://0198.02686.cc:16871/5d30786e000e5b8b342fdb002f698a92.ts
CNTVP7p,p6p://0198.02686.cc:16871/5d30785a000d906d342f8cac788d5b6c.ts
SBSPLUSP7p,p6p://0198.02686.cc:16871/5d307847000635a8342f40926b89c3f8.ts
MBC_DramaP7p,p6p://0198.02686.cc:16871/5d3078250001a410342eba96e179e13f.ts
KBSDRAMAP7p,p6p://0198.02686.cc:16871/5d307810000217c9342e68ace1859ec5.ts
TVNP7p,p6p://0198.02686.cc:16871/5d3077fa00078681342e1420a3749e7e.ts
INETVP7p,p6p://0198.02686.cc:16871/5d30778000079602342c3794f42fde53.ts
SBSP7p,p6p://0198.02686.cc:16871/5d307740000c3249342b3ec24e8436df.ts
JTBCP7p,p6p://0198.02686.cc:16871/5d3077e6000bd0cf342dc7198448dfa1.ts
CnnNewsP7p,p6p://0198.02686.cc:16871/5d1a6972000da8dd11bcddf043353558.ts
EspnP7p,p6p://0198.02686.cc:16871/5d1a69780009978d11bcf455a30b876a.ts
ABCHDP7p,p6p://0198.02686.cc:16871/5d1a696200050e9f11bc9d3cb1d3a565.ts
ABC-NEWSP7p,p6p://0198.02686.cc:16871/5d1a696300009fd311bca002a1e12728.ts
ACTION-MAXP7p,p6p://0198.02686.cc:16871/5d1a6963000ba36f11bca2d48d62b2ad.ts
AE-HDP7p,p6p://0198.02686.cc:16871/5d1a696400072d7811bca597e0dd7a76.ts
AMC-HDP7p,p6p://0198.02686.cc:16871/5d1a6965000287cf11bca84f14c84ff7.ts
ANIMAL-PLANETP7p,p6p://0198.02686.cc:16871/5d1a6965000da65111bcab275e29e995.ts
BEINSports01P7p,p6p://0198.02686.cc:16871/5d1a69680000b18511bcb38e309496c6.ts
BEINSports02P7p,p6p://0198.02686.cc:16871/5d1a6968000bcac511bcb666bdeec451.ts
BEINSports03P7p,p6p://0198.02686.cc:16871/5d1a69690007ccaf11bcb94876fe6e8a.ts
BEIN-SPORTSP7p,p6p://0198.02686.cc:16871/5d1a696a00035ba411bcbc0de901e12a.ts
BET-HDP7p,p6p://0198.02686.cc:16871/5d1a696b0009debb11bcc1a073945821.ts
BRAVO-HDP7p,p6p://0198.02686.cc:16871/5d1a696c0005fbb511bcc48953b9dfbc.ts
CARTOON-NETWORKP7p,p6p://0198.02686.cc:16871/5d1a696d0001979411bcc7516aeb2236.ts
CBS-HDP7p,p6p://0198.02686.cc:16871/5d1a696e0008b29f11bccd0ba35fcc88.ts
CBSN-HDP7p,p6p://0198.02686.cc:16871/5d1a696f0004c63611bccff23b1319e7.ts
CNBCP7p,p6p://0198.02686.cc:16871/5d1a69720002ca3711bcdb2830f420fe.ts
DISNEY-CHANNELP7p,p6p://0198.02686.cc:16871/5d1a697500003e7211bce6394f3f445a.ts
DISNEY-JRP7p,p6p://0198.02686.cc:16871/5d1a6975000b89e211bce91ded33f2df.ts
DISNEY-XDP7p,p6p://0198.02686.cc:16871/5d1a69760007a6f711bcec06f7be3200.ts
DIYNETWORKP7p,p6p://0198.02686.cc:16871/5d1a6977000356b111bceed483381bdd.ts
ESPN-2P7p,p6p://0198.02686.cc:16871/5d1a6977000e2bcf11bcf19a3cdc6db3.ts
ESPN-NEWSP7p,p6p://0198.02686.cc:16871/5d1a69790005067111bcf7122cbdef5f.ts
FOOD-NETWORKP7p,p6p://0198.02686.cc:16871/5d1a697c000f143811bd055d7544615f.ts
FOX-HDP7p,p6p://0198.02686.cc:16871/5d1a697e0006db4f11bd0b1275a5ae74.ts
FOX-NEWSP7p,p6p://0198.02686.cc:16871/5d1a697f0002f4fc11bd0dfb9dd398c6.ts
FOX-SPORTS 1P7p,p6p://0198.02686.cc:16871/5d3dbde900063ceb68074164e80ad397.ts
FOX-SPORTS2P7p,p6p://0198.02686.cc:16871/5d1a6980000a5de111bd13c8299365a8.ts
FX-HDP7p,p6p://0198.02686.cc:16871/5d1a6982000291cf11bd19997ce5188f.ts
FXXP7p,p6p://0198.02686.cc:16871/5d1a6982000ddd6311bd1c7d06ca18a6.ts
SCIENCAP7p,p6p://0198.02686.cc:16871/5d1a69e9000419a411beac56677fc008.ts
STARZEASTP7p,p6p://0198.02686.cc:16871/5d1a69ea000ad1c711beb1f6f97cd3db.ts
SYFYP7p,p6p://0198.02686.cc:16871/5d1a69ec0001f0cd11beb7809bed1b1e.ts
TBS-HDP7p,p6p://0198.02686.cc:16871/5d1a69ec000d0d6311beba58790a0391.ts
TNT-HDP7p,p6p://0198.02686.cc:16871/5d1a69f00005151711bec7ee07d5886d.ts
TRAVEL-CHANNELP7p,p6p://0198.02686.cc:16871/5d1a69f1000c88a511becdbe69be6f03.ts
VICELANDP7p,p6p://0198.02686.cc:16871/5d1a69f4000ac0e011bed902ea7910be.ts
WEATHERP7p,p6p://0198.02686.cc:16871/5d1a69f50006456d11bedbc41e2736ae.ts
NTV7P7p,p6p://0198.02686.cc:16871/5d4abb0f00053d2f9ac41d922e9e9127.ts
AECP7p,p6p://0198.02686.cc:16871/5d1c8b08000635b61a100df85222a143.ts
AODP7p,p6p://elive.wuyelive.com:16868/5baf4b5d000d575cc23ce50f575e0092.ts
ASSP1P7p,p6p://0198.02686.cc:16871/5d1a698700051a1e11bd2dc728fc8714.ts
ASSP2P7p,p6p://0198.02686.cc:16871/5d1a69880000d32311bd30979fa3cc97.ts
ASSP3P7p,p6p://0198.02686.cc:16871/5d1a6988000baada11bd335de53daff1.ts
ASSP4P7p,p6p://0198.02686.cc:16871/5d1a69890007822011bd3635979841b1.ts
HD8(線路二）P7p,p6p://0198.02686.cc:16871/5d4a9ea0000ccfdb9a550deaae525935.ts
STAR_UtsavP7p,p6p://0198.02686.cc:16871/5d3309c00006c6843e37815fbb1a3736.ts
FirangiP7p,p6p://0198.02686.cc:16871/5d3309bf000d75b03e377f2d7b199ad9.ts
Aalami_SaharaP7p,p6p://0198.02686.cc:16871/5d3309bf000625453e377d4e3b598079.ts
FilmyP7p,p6p://0198.02686.cc:16871/5d3309be000e3b243e377b77ef26b68f.ts
Sahara_UPP7p,p6p://0198.02686.cc:16871/5d3309be00059cd33e377943975457a0.ts
Sahara_MUMP7p,p6p://0198.02686.cc:16871/5d3309bd000db5df3e37776d4e13e1d0.ts
Sahara_NATP7p,p6p://0198.02686.cc:16871/5d3309bd000670833e3775910223305e.ts
Sahara_NCRP7p,p6p://0198.02686.cc:16871/5d3309bc000ec33b3e3773ca07a4838c.ts
Sahara_BIHP7p,p6p://0198.02686.cc:16871/5d3309bc0007bfc63e3771ffb15d2041.ts
Sahara_OneP7p,p6p://0198.02686.cc:16871/5d3309bb000e49a93e376fc33634faa0.ts
Zee_punjabi_HHP7p,p6p://0198.02686.cc:16871/5d3306e0000dba6f3e2c4827cdd16e2f.ts
Zee新闻台P7p,p6p://0198.02686.cc:16871/5d3306e000056e953e2c460708a8e2e4.ts
ZingP7p,p6p://0198.02686.cc:16871/5d3306df000d83063e2c443051c7b088.ts
Bethat_TVP7p,p6p://0198.02686.cc:16871/5d3306df000660c53e2c425d54588de5.ts
B4U音乐台P7p,p6p://0198.02686.cc:16871/5d3306de000eb7af3e2c4097221952d5.ts
BIG_ThrillP7p,p6p://0198.02686.cc:16871/5d3306de00031a723e2c3d9e943e579b.ts
BIG_Magic_HDP7p,p6p://0198.02686.cc:16871/5d3306dd000b7c0f3e2c3bdbaa2c7e3c.ts
Sahara_MPP7p,p6p://0198.02686.cc:16871/5d3306dd00030bf13e2c39b251935bf0.ts
Big_Ganga_TalkiesP7p,p6p://0198.02686.cc:16871/5d3306dc0009ed8b3e2c378d90685820.ts
BIG_Magic_PunjabP7p,p6p://0198.02686.cc:16871/5d3306dc0002ea0f3e2c35c29e7bc3e2.ts
Metro_TVP7p,p6p://0198.02686.cc:16871/5d3312ab000ca3483e5a58d74b639374.ts
SBS_IN_HDP7p,p6p://elive.wuyelive.com:16868/5c986eda000f2f3ddc26217615bd44f9.ts
TVRIP7p,p6p://0198.02686.cc:16871/5d3312ab0003e1d73e5a56994d8de097.ts
Bandung_TVP7p,p6p://0198.02686.cc:16871/5d3312a8000dfa893e5a4d77d923b604.ts
Al_Iman_TVP7p,p6p://0198.02686.cc:16871/5d3312a90005d5ed3e5a4f4909b690f7.ts
shareP7p,p6p://0198.02686.cc:16871/5d3312a9000cf5a23e5a511c5cea4252.ts
MNC_TVP7p,p6p://0198.02686.cc:16871/5d3312aa0004e5283e5a52f4f2a71a3b.ts
TVRI_3P7p,p6p://0198.02686.cc:16871/5d3312aa000c02323e5a54c612860cab.ts
TVP7p,p6p://0198.02686.cc:16871/5d3312ac00060c8b3e5a5b0f268aed03.ts
Ruai_TVP7p,p6p://0198.02686.cc:16871/5d3312ac000d447a3e5a5ce8a308a186.ts
Puldapii_TVP7p,p6p://0198.02686.cc:16871/5d3312ad0006d0183e5a5f29327e61aa.ts
TVRI_sport_HDP7p,p6p://0198.02686.cc:16871/5d3312ad000e0ed23e5a6104a3fc10c1.ts
Ahsan_TVP7p,p6p://0198.02686.cc:16871/5d3312ae00077cf03e5a633e2afc1105.ts
M_Cine_ChannelP7p,p6p://0198.02686.cc:16871/5d3312ae000e9c4c3e5a65101db1bb9a.ts
BBC-AMERICAP7p,p6p://0198.02686.cc:16871/5d1a69660009ae9211bcae0b3b66fb97.ts
8P7p,p6p://0198.02686.cc:16871/5d1a6960000d01a711bc9775a84751d1.ts
NationP7p,p6p://0198.02686.cc:16871/5d1a69e2000bb03311be92ef2a2330ac.ts
25P7p,p6p://0198.02686.cc:16871/5d1a695e000a3f8f11bc8ef07ef72e30.ts
Movie_TVP7p,p6p://0198.02686.cc:16871/5d1a69e100040c4b11be8d124a4f4447.ts
WPP7p,p6p://0198.02686.cc:16871/5d1a69f600023bca11bedea3bf1b937b.ts
3P7p,p6p://0198.02686.cc:16871/5d1a695f000648b011bc91d5fde79a51.ts
No_ServiceP7p,p6p://0198.02686.cc:16871/5d1a69e7000cff0b11bea6cd57a945c2.ts
ThairathTvP7p,p6p://0198.02686.cc:16871/5d1a69ee000cf50811bec2224d35c419.ts
CH.9P7p,p6p://0198.02686.cc:16871/5d1a69710006f75211bcd8515d005138.ts
